date,market,symbol,close,source
2008-04-17,VIX,^VIX,20.37000084,Yahoo Finance via yfinance
2008-04-18,DAX,^GDAXI,6843.080078,Yahoo Finance via yfinance
2008-04-18,DOW,^DJI,12849.36035,Yahoo Finance via yfinance
2008-04-18,FTSE100,^FTSE,6056.600098,Yahoo Finance via yfinance
2008-04-18,HANGSENG,^HSI,24197.7793,Yahoo Finance via yfinance
2008-04-18,NASDAQ,^IXIC,2402.969971,Yahoo Finance via yfinance
2008-04-18,NIKKEI225,^N225,13476.4502,Yahoo Finance via yfinance
2008-04-18,SP500,^GSPC,1390.329956,Yahoo Finance via yfinance
2008-04-18,VIX,^VIX,20.12999916,Yahoo Finance via yfinance
2008-04-21,DAX,^GDAXI,6786.549805,Yahoo Finance via yfinance
2008-04-21,DOW,^DJI,12825.01953,Yahoo Finance via yfinance
2008-04-21,FTSE100,^FTSE,6053,Yahoo Finance via yfinance
2008-04-21,HANGSENG,^HSI,24721.66992,Yahoo Finance via yfinance
2008-04-21,NASDAQ,^IXIC,2408.040039,Yahoo Finance via yfinance
2008-04-21,NIKKEI225,^N225,13696.5498,Yahoo Finance via yfinance
2008-04-21,SP500,^GSPC,1388.170044,Yahoo Finance via yfinance
2008-04-21,VIX,^VIX,20.5,Yahoo Finance via yfinance
2008-04-22,DAX,^GDAXI,6728.299805,Yahoo Finance via yfinance
2008-04-22,DOW,^DJI,12720.23047,Yahoo Finance via yfinance
2008-04-22,FTSE100,^FTSE,6034.700195,Yahoo Finance via yfinance
2008-04-22,HANGSENG,^HSI,24939.15039,Yahoo Finance via yfinance
2008-04-22,NASDAQ,^IXIC,2376.939941,Yahoo Finance via yfinance
2008-04-22,NIKKEI225,^N225,13547.82031,Yahoo Finance via yfinance
2008-04-22,SP500,^GSPC,1375.939941,Yahoo Finance via yfinance
2008-04-22,VIX,^VIX,20.87000084,Yahoo Finance via yfinance
2008-04-23,DAX,^GDAXI,6795.029785,Yahoo Finance via yfinance
2008-04-23,DOW,^DJI,12763.21973,Yahoo Finance via yfinance
2008-04-23,FTSE100,^FTSE,6083.600098,Yahoo Finance via yfinance
2008-04-23,HANGSENG,^HSI,25289.24023,Yahoo Finance via yfinance
2008-04-23,NASDAQ,^IXIC,2405.209961,Yahoo Finance via yfinance
2008-04-23,NIKKEI225,^N225,13579.16016,Yahoo Finance via yfinance
2008-04-23,SP500,^GSPC,1379.930054,Yahoo Finance via yfinance
2008-04-23,VIX,^VIX,20.26000023,Yahoo Finance via yfinance
2008-04-24,DAX,^GDAXI,6821.319824,Yahoo Finance via yfinance
2008-04-24,DOW,^DJI,12848.9502,Yahoo Finance via yfinance
2008-04-24,FTSE100,^FTSE,6050.700195,Yahoo Finance via yfinance
2008-04-24,HANGSENG,^HSI,25680.7793,Yahoo Finance via yfinance
2008-04-24,NASDAQ,^IXIC,2428.919922,Yahoo Finance via yfinance
2008-04-24,NIKKEI225,^N225,13540.87012,Yahoo Finance via yfinance
2008-04-24,SP500,^GSPC,1388.819946,Yahoo Finance via yfinance
2008-04-24,VIX,^VIX,20.05999947,Yahoo Finance via yfinance
2008-04-25,DAX,^GDAXI,6896.580078,Yahoo Finance via yfinance
2008-04-25,DOW,^DJI,12891.86035,Yahoo Finance via yfinance
2008-04-25,FTSE100,^FTSE,6091.399902,Yahoo Finance via yfinance
2008-04-25,HANGSENG,^HSI,25516.7793,Yahoo Finance via yfinance
2008-04-25,NASDAQ,^IXIC,2422.929932,Yahoo Finance via yfinance
2008-04-25,NIKKEI225,^N225,13863.46973,Yahoo Finance via yfinance
2008-04-25,SP500,^GSPC,1397.839966,Yahoo Finance via yfinance
2008-04-25,VIX,^VIX,19.59000015,Yahoo Finance via yfinance
2008-04-28,DAX,^GDAXI,6925.330078,Yahoo Finance via yfinance
2008-04-28,DOW,^DJI,12871.75,Yahoo Finance via yfinance
2008-04-28,FTSE100,^FTSE,6090.399902,Yahoo Finance via yfinance
2008-04-28,HANGSENG,^HSI,25666.28906,Yahoo Finance via yfinance
2008-04-28,NASDAQ,^IXIC,2424.399902,Yahoo Finance via yfinance
2008-04-28,NIKKEI225,^N225,13894.37012,Yahoo Finance via yfinance
2008-04-28,SP500,^GSPC,1396.369995,Yahoo Finance via yfinance
2008-04-28,VIX,^VIX,19.63999939,Yahoo Finance via yfinance
2008-04-29,DAX,^GDAXI,6885.339844,Yahoo Finance via yfinance
2008-04-29,DOW,^DJI,12831.94043,Yahoo Finance via yfinance
2008-04-29,FTSE100,^FTSE,6089.399902,Yahoo Finance via yfinance
2008-04-29,HANGSENG,^HSI,25914.15039,Yahoo Finance via yfinance
2008-04-29,NASDAQ,^IXIC,2426.100098,Yahoo Finance via yfinance
2008-04-29,SP500,^GSPC,1390.939941,Yahoo Finance via yfinance
2008-04-29,VIX,^VIX,20.23999977,Yahoo Finance via yfinance
2008-04-30,DAX,^GDAXI,6948.819824,Yahoo Finance via yfinance
2008-04-30,DOW,^DJI,12820.12988,Yahoo Finance via yfinance
2008-04-30,FTSE100,^FTSE,6087.299805,Yahoo Finance via yfinance
2008-04-30,HANGSENG,^HSI,25755.34961,Yahoo Finance via yfinance
2008-04-30,NASDAQ,^IXIC,2412.800049,Yahoo Finance via yfinance
2008-04-30,NIKKEI225,^N225,13849.99023,Yahoo Finance via yfinance
2008-04-30,SP500,^GSPC,1385.589966,Yahoo Finance via yfinance
2008-04-30,VIX,^VIX,20.79000092,Yahoo Finance via yfinance
2008-05-01,DOW,^DJI,13010,Yahoo Finance via yfinance
2008-05-01,FTSE100,^FTSE,6087.299805,Yahoo Finance via yfinance
2008-05-01,NASDAQ,^IXIC,2480.709961,Yahoo Finance via yfinance
2008-05-01,NIKKEI225,^N225,13766.86035,Yahoo Finance via yfinance
2008-05-01,SP500,^GSPC,1409.339966,Yahoo Finance via yfinance
2008-05-01,VIX,^VIX,18.87999916,Yahoo Finance via yfinance
2008-05-02,DAX,^GDAXI,7043.22998,Yahoo Finance via yfinance
2008-05-02,DOW,^DJI,13058.2002,Yahoo Finance via yfinance
2008-05-02,FTSE100,^FTSE,6215.5,Yahoo Finance via yfinance
2008-05-02,HANGSENG,^HSI,26241.01953,Yahoo Finance via yfinance
2008-05-02,NASDAQ,^IXIC,2476.98999,Yahoo Finance via yfinance
2008-05-02,NIKKEI225,^N225,14049.25977,Yahoo Finance via yfinance
2008-05-02,SP500,^GSPC,1413.900024,Yahoo Finance via yfinance
2008-05-02,VIX,^VIX,18.18000031,Yahoo Finance via yfinance
2008-05-05,DAX,^GDAXI,7052.080078,Yahoo Finance via yfinance
2008-05-05,DOW,^DJI,12969.54004,Yahoo Finance via yfinance
2008-05-05,HANGSENG,^HSI,26183.94922,Yahoo Finance via yfinance
2008-05-05,NASDAQ,^IXIC,2464.120117,Yahoo Finance via yfinance
2008-05-05,SP500,^GSPC,1407.48999,Yahoo Finance via yfinance
2008-05-05,VIX,^VIX,18.89999962,Yahoo Finance via yfinance
2008-05-06,DAX,^GDAXI,7017.100098,Yahoo Finance via yfinance
2008-05-06,DOW,^DJI,13020.83008,Yahoo Finance via yfinance
2008-05-06,FTSE100,^FTSE,6215.299805,Yahoo Finance via yfinance
2008-05-06,HANGSENG,^HSI,26262.13086,Yahoo Finance via yfinance
2008-05-06,NASDAQ,^IXIC,2483.310059,Yahoo Finance via yfinance
2008-05-06,SP500,^GSPC,1418.26001,Yahoo Finance via yfinance
2008-05-06,VIX,^VIX,18.20999908,Yahoo Finance via yfinance
2008-05-07,DAX,^GDAXI,7076.25,Yahoo Finance via yfinance
2008-05-07,DOW,^DJI,12814.34961,Yahoo Finance via yfinance
2008-05-07,FTSE100,^FTSE,6261,Yahoo Finance via yfinance
2008-05-07,HANGSENG,^HSI,25610.21094,Yahoo Finance via yfinance
2008-05-07,NASDAQ,^IXIC,2438.48999,Yahoo Finance via yfinance
2008-05-07,NIKKEI225,^N225,14102.48047,Yahoo Finance via yfinance
2008-05-07,SP500,^GSPC,1392.569946,Yahoo Finance via yfinance
2008-05-07,VIX,^VIX,19.72999954,Yahoo Finance via yfinance
2008-05-08,DAX,^GDAXI,7071.899902,Yahoo Finance via yfinance
2008-05-08,DOW,^DJI,12866.78027,Yahoo Finance via yfinance
2008-05-08,FTSE100,^FTSE,6270.799805,Yahoo Finance via yfinance
2008-05-08,HANGSENG,^HSI,25449.78906,Yahoo Finance via yfinance
2008-05-08,NASDAQ,^IXIC,2451.23999,Yahoo Finance via yfinance
2008-05-08,NIKKEI225,^N225,13943.25977,Yahoo Finance via yfinance
2008-05-08,SP500,^GSPC,1397.680054,Yahoo Finance via yfinance
2008-05-08,VIX,^VIX,19.39999962,Yahoo Finance via yfinance
2008-05-09,DAX,^GDAXI,7003.169922,Yahoo Finance via yfinance
2008-05-09,DOW,^DJI,12745.87988,Yahoo Finance via yfinance
2008-05-09,FTSE100,^FTSE,6204.700195,Yahoo Finance via yfinance
2008-05-09,HANGSENG,^HSI,25063.16992,Yahoo Finance via yfinance
2008-05-09,NASDAQ,^IXIC,2445.52002,Yahoo Finance via yfinance
2008-05-09,NIKKEI225,^N225,13655.33984,Yahoo Finance via yfinance
2008-05-09,SP500,^GSPC,1388.280029,Yahoo Finance via yfinance
2008-05-09,VIX,^VIX,19.40999985,Yahoo Finance via yfinance
2008-05-12,DAX,^GDAXI,7035.950195,Yahoo Finance via yfinance
2008-05-12,DOW,^DJI,12876.30957,Yahoo Finance via yfinance
2008-05-12,FTSE100,^FTSE,6220.700195,Yahoo Finance via yfinance
2008-05-12,NASDAQ,^IXIC,2488.48999,Yahoo Finance via yfinance
2008-05-12,NIKKEI225,^N225,13743.36035,Yahoo Finance via yfinance
2008-05-12,SP500,^GSPC,1403.579956,Yahoo Finance via yfinance
2008-05-12,VIX,^VIX,17.79000092,Yahoo Finance via yfinance
2008-05-13,DAX,^GDAXI,7060.189941,Yahoo Finance via yfinance
2008-05-13,DOW,^DJI,12832.17969,Yahoo Finance via yfinance
2008-05-13,FTSE100,^FTSE,6211.899902,Yahoo Finance via yfinance
2008-05-13,HANGSENG,^HSI,25552.76953,Yahoo Finance via yfinance
2008-05-13,NASDAQ,^IXIC,2495.120117,Yahoo Finance via yfinance
2008-05-13,NIKKEI225,^N225,13953.73047,Yahoo Finance via yfinance
2008-05-13,SP500,^GSPC,1403.040039,Yahoo Finance via yfinance
2008-05-13,VIX,^VIX,17.97999954,Yahoo Finance via yfinance
2008-05-14,DAX,^GDAXI,7083.240234,Yahoo Finance via yfinance
2008-05-14,DOW,^DJI,12898.37988,Yahoo Finance via yfinance
2008-05-14,FTSE100,^FTSE,6216,Yahoo Finance via yfinance
2008-05-14,HANGSENG,^HSI,25533.48047,Yahoo Finance via yfinance
2008-05-14,NASDAQ,^IXIC,2496.699951,Yahoo Finance via yfinance
2008-05-14,NIKKEI225,^N225,14118.5498,Yahoo Finance via yfinance
2008-05-14,SP500,^GSPC,1408.660034,Yahoo Finance via yfinance
2008-05-14,VIX,^VIX,17.65999985,Yahoo Finance via yfinance
2008-05-15,DAX,^GDAXI,7081.049805,Yahoo Finance via yfinance
2008-05-15,DOW,^DJI,12992.66016,Yahoo Finance via yfinance
2008-05-15,FTSE100,^FTSE,6251.799805,Yahoo Finance via yfinance
2008-05-15,HANGSENG,^HSI,25513.71094,Yahoo Finance via yfinance
2008-05-15,NASDAQ,^IXIC,2533.72998,Yahoo Finance via yfinance
2008-05-15,NIKKEI225,^N225,14251.74023,Yahoo Finance via yfinance
2008-05-15,SP500,^GSPC,1423.569946,Yahoo Finance via yfinance
2008-05-15,VIX,^VIX,16.29999924,Yahoo Finance via yfinance
2008-05-16,DAX,^GDAXI,7156.549805,Yahoo Finance via yfinance
2008-05-16,DOW,^DJI,12986.7998,Yahoo Finance via yfinance
2008-05-16,FTSE100,^FTSE,6304.299805,Yahoo Finance via yfinance
2008-05-16,HANGSENG,^HSI,25618.85938,Yahoo Finance via yfinance
2008-05-16,NASDAQ,^IXIC,2528.850098,Yahoo Finance via yfinance
2008-05-16,NIKKEI225,^N225,14219.48047,Yahoo Finance via yfinance
2008-05-16,SP500,^GSPC,1425.349976,Yahoo Finance via yfinance
2008-05-16,VIX,^VIX,16.46999931,Yahoo Finance via yfinance
2008-05-19,DAX,^GDAXI,7225.939941,Yahoo Finance via yfinance
2008-05-19,DOW,^DJI,13028.16016,Yahoo Finance via yfinance
2008-05-19,FTSE100,^FTSE,6376.5,Yahoo Finance via yfinance
2008-05-19,HANGSENG,^HSI,25742.23047,Yahoo Finance via yfinance
2008-05-19,NASDAQ,^IXIC,2516.090088,Yahoo Finance via yfinance
2008-05-19,NIKKEI225,^N225,14269.61035,Yahoo Finance via yfinance
2008-05-19,SP500,^GSPC,1426.630005,Yahoo Finance via yfinance
2008-05-19,VIX,^VIX,17.01000023,Yahoo Finance via yfinance
2008-05-20,DAX,^GDAXI,7118.5,Yahoo Finance via yfinance
2008-05-20,DOW,^DJI,12828.67969,Yahoo Finance via yfinance
